municipality,year,33,11,6,3,24,15,12,25,4,target,target_increase,prev_count,prev_count_x_33
,2001,0.01758551818941534,0.23020621977446154,0.9129011430971082,0.28643417827948164,0.7957324280528792,0.18135869433544569,0.9682832614003084,387.0836159006364,55.40808396000061,,1,2.0525757633153763,0.035519937523706
,2001,0.881014221475642,0.8398405907124049,0.24890988108586815,0.8308750387060795,0.23382740914306385,0.6241480803173419,0.25996302892605294,350.65124318188674,248.7046935709764,,1,3.9853158315099684,3.493991679019536
,2001,0.9390178019465424,0.7256279660074699,0.8641545301100243,0.1636302157893735,0.255809624331569,0.7524658927902257,0.9228236256264238,362.8877984534098,283.0459092287716,,0,0.0,0.0
,2001,0.7678527100103514,0.3724467966634687,0.055873132455226474,0.8062315079938297,0.9768254598515703,0.48396770861918376,0.008112761032997916,222.58117949777173,474.66004211228767,,1,0.0,0.0
,2001,0.18468978685521456,1.0071669312281617,0.43696562390263893,0.6260162116036776,0.6589479854985066,0.8861915416253352,0.7625821489233077,75.94912604383305,329.87291453253744,,1,2.095013758683597,0.3550752196535258
,2001,0.14163577735881172,0.4030644202878644,0.5871887784977495,0.7420200597743121,0.09767502107605683,0.6273093788666613,0.4235115500227554,475.40498989231605,201.05141793323008,,1,0.9362602867548208,0.1503132929057483
,2001,0.0645229940422642,0.9842997845514977,0.6513077076155741,0.8714457941286902,0.33364744892405895,0.9287049094863952,0.7425796629249178,521.2819194661586,270.3826983723422,,0,0.0,0.0
,2001,0.4579615025003747,0.6724406426494294,0.07847616172247304,0.4872715357082637,0.26487134957536795,0.076781579954315,0.8274244192473711,424.02970338182104,359.5542800506563,,1,2.14102764064024,0.918350086502896
,2001,0.013823355143985333,0.910056991137908,0.057266765504285715,0.7693997359313115,0.30352843654559974,0.08266433633349185,0.4832239942702793,229.13974566870417,474.07367136778544,,1,0.0,0.0
,2001,0.4513041828635261,0.962331073579758,0.46316156051468865,0.6656443153532552,0.8329343546311314,0.2169046603941188,0.4900253169278968,475.7709866028145,375.70133696185076,,0,1.0475356188660578,0.4902253486825191
,2001,0.11132934535031748,0.5400294063799524,0.7860106682350564,0.28988271504644136,0.2517322991178072,0.7501380130939934,0.5200064044022518,438.03013902939335,473.6556076542029,,1,2.9940483289829665,0.3366551921657769
,2001,0.9439022128703463,0.1382296079658027,0.34454034658710675,0.529556279117538,0.19380370431116983,0.35268906935812566,0.5902755627368036,270.12027332588394,387.4156084159349,,1,0.0,0.0
,2001,0.21339741392538025,0.2745680949954951,0.03416043638990799,0.10374738798807323,0.32761829374048895,0.47016310151434854,0.2777816693025396,92.3596381111362,458.48770261220545,,1,2.0252314609233655,0.4356457341489759
,2001,0.5540889387008354,0.8918300666689684,0.7999896743772459,0.5882617523403944,0.13805144262953212,0.1941011580093209,0.8287768616816573,496.0649076343252,188.47748747268648,,1,0.0,0.0
,2001,0.7762960443377351,0.8318057840032532,0.012919730949122105,0.7701933515499608,0.3377887633154417,0.5206601843062534,0.16764604671838268,152.38850341042289,313.6153197282459,,1,1.1216449043261651,0.7312552249688756
,2001,0.6762382029231706,0.40710926434088823,0.7824007079361077,0.5023482508034771,0.5763604337721985,0.43747896216751647,0.3611209966505784,422.18917450983605,506.6179525480186,,1,1.9467223473729973,1.3441378558396604
,2001,0.7335172797564603,0.9270294506792474,0.4101063862383237,0.5881093253028135,0.362735046564236,0.23133262426465226,0.5196464632407344,346.04759895830443,79.73375315725075,,1,0.9161740303685624,0.7564814740021318
,2001,0.27893194662647985,0.4623128364688051,0.06877591045517115,0.7925759821811832,0.11873630910661527,0.38251939018002107,0.9855666451894114,230.80776090595458,363.9740331793746,,1,0.9530129371510203,0.2771455630918688
,2001,0.814598469248759,0.9521426556355279,0.7613234888378585,0.3609596580386638,0.004989097658922168,0.882894584874335,0.7590218675418428,199.836304133697,405.92719448276955,,0,0.9063771997437217,0.7956409061154405
,2001,1.082014510702448,0.19861899975814196,0.590892383383438,0.22387691742781507,0.10121906381239203,0.4258462499496054,0.290427483570283,233.13714747795345,464.968738116515,,1,2.8533085435131933,2.994831359252001
,2001,0.1427096524227944,0.646992876132848,0.0558765478578601,0.4252321021317434,0.32817873179051205,0.25987097408921167,0.24834015044909497,252.8296112339091,366.3004673224283,,0,3.2913703262477103,0.4312851906753675
,2001,0.21793835809724454,0.9301236122225831,0.9028749646035185,0.2716400106056278,0.6338087073284616,0.3837384368760384,0.8865093126527008,150.94049621515975,269.50012800238943,,1,2.066740373612744,0.4358628732202374
,2001,1.0097360466157819,0.614549131761004,0.6338252466706358,0.12271664989579335,0.33592476595112863,0.5866944001613829,0.7077160506770367,440.29531655103176,373.1738432150815,,1,2.9202796408095857,2.888205645034712
,2001,0.9257455653325078,0.08819192958315092,0.5797896297650308,0.22242986365656406,0.025946446621010335,0.024213166900971635,0.39094317347472934,142.548620179286,455.0784407076438,,0,2.9934731612176986,2.74086845468229
,2001,0.262208406816349,0.6071122129713008,0.7402929014494983,0.16773976132276006,0.19921346886974228,0.7121144542658271,0.5708378110012481,428.0924022050904,404.15322707549365,,1,1.0246515446944358,0.249561502763954
,2001,0.46618114504320407,0.722476231338177,0.855083236945702,0.3442751819414711,0.1195846155512512,0.37758734887236073,0.8140454432858746,74.32186492608616,384.2781189064896,,1,0.9548856207668517,0.4608261632664513
,2001,0.2088245450424759,0.2974638077640992,0.7797507510992304,0.5288347084910222,0.8769964994725868,0.6543411705951574,0.7112860797089373,211.44316861777455,171.12627109729127,,1,0.0,0.0
,2001,0.23400994255736837,0.3308466267568007,0.007284651924241465,0.829259373610439,0.619082595716151,0.0860446309422761,1.0450454653376366,403.7497464904359,210.8018825478279,,0,1.0707091089930325,0.2308672632264226
,2001,0.772939723950227,0.6000067952820831,0.764744004641657,0.9894144628528037,0.7946565795405549,0.5931327730151815,0.549291408912288,220.59037759414403,167.73098068832488,,0,2.815149151087205,2.1722503600951404
,2001,1.013383109441738,0.1612245017643768,0.5696556564601017,0.03046192012907719,0.2880898725998976,0.639639327917707,1.0329952067061594,405.0898598035449,373.91396880544426,,0,0.0,0.0
,2001,0.6659023205703518,0.5716818706672113,0.8634847957057767,0.632513652238622,0.0837055424894024,0.6471738027961018,0.7430977597397047,111.78449934011473,533.3469687667925,,1,0.8833168241120044,0.7050327711746752
,2001,0.8543565461049202,0.17728265704695864,0.7980047287562233,0.3422668075306412,0.6183275650467462,0.383748346883659,0.09988841461418772,160.5496221447326,342.7966410708656,,1,1.879056016688656,1.796453052947742
,2001,0.4660770053463526,0.5017161183386287,0.5614423335464788,0.6135215511117352,0.8603530033697655,0.24445086191492968,0.5575112948579894,207.33209873055588,328.8359240908065,,0,0.0,0.0
,2001,0.5013313775734889,0.8291662138085081,0.2356168069602011,0.00937051468039316,0.8219773135273113,0.2981206730795557,0.37352916787366974,365.17459375010696,453.76962472449986,,0,0.0,0.0
,2001,0.6972388246418467,0.5951879830757261,0.9747176163166094,0.8169024070944152,0.7561768890341256,0.879976614440209,0.24976954779075633,295.4157947377842,9.458516783234142,,0,0.0,0.0
,2001,0.5055894270724709,0.8333429503706679,0.39843280947806176,0.6579088825589436,0.5357858655432675,0.7235438449920469,0.13138129569737989,462.3543685743384,144.5048738427246,,0,0.0,0.0
,2001,0.4050949390828428,0.37545815404337457,0.5615317057016355,0.6594041908911717,0.7889307357574937,0.21430784423921515,0.8219668529532014,230.91843402811398,106.24028088641003,,1,0.9601822038595551,0.4183301734482169
,2001,0.060594278845875704,0.4850193511879402,0.9650167718773003,0.4565479710513911,0.2571378285653797,0.8428683382975469,0.3736943921288071,19.067994400309935,354.34770086505716,,1,0.997165417764123,0.0583827649966289
,2001,0.37583976530918556,0.7744433193028554,0.6414746757582305,0.892350846117691,0.3073191634049865,0.49800158286633606,0.9169200093953338,159.7298944566652,11.500057348829056,,0,2.0509923818463394,0.7549301078410569
,2001,0.012203121851855426,0.08978989917184033,0.9637292466214733,0.9414086310819652,0.9342510871626204,0.6438793140715858,0.09144798142068604,142.46981534696076,485.4438609250567,,1,1.0426831835393442,0.012441577687427
,2001,0.7844768454195788,0.9085589477493008,0.5339594851851817,0.8473311686865911,0.7439302499959294,0.8248437866118516,0.047842676049300766,221.5923352138027,387.3843568123474,,0,3.0756557998175396,2.347200222205059
,2001,0.5160300996717628,0.454781669614435,0.034374674450008254,0.21116770086942047,0.42839602349006617,0.1225554375808107,0.43649074729069914,315.55663258338217,495.3963017870694,,1,0.0,0.0
,2001,0.2736878193679921,0.5918709302972147,0.2589821137797529,0.8589314851630107,0.7482769563536132,0.5538988301860505,0.5124167521088987,94.09373509073306,181.26593106284517,,0,0.0,0.0
,2001,0.8968781546566841,0.9665566749746517,0.440296167396393,0.10719311915516054,0.10675005169861465,0.21717779265053794,0.10887287313825703,310.29991627837205,218.78278308161782,,0,0.9752303298166842,0.8797225216149559
,2001,0.34931583581140535,0.12000140546051521,0.7852379470287915,0.45900873824513044,0.6481596286052786,0.11031362887709399,0.5900648571588776,90.39767969929389,293.99634661958623,,1,0.0,0.0
,2001,0.348557863470539,0.5161128822211152,0.5620636603241868,0.7085726473684607,0.28219406716754325,0.17451921554593502,0.9643450338008317,260.14798215079895,426.19687923864393,,1,3.7109357082950702,1.5995087579326888
,2002,0.9895420538462368,0.12944274488978766,0.7058258201090836,0.29201070269086915,0.7541860775086462,0.8535385644537713,0.7155444382898547,6.854556086783289,64.92491023222236,,1,2.0631930793634474,1.864417063309608
,2002,0.14968418482750342,0.1445607534176369,0.7259455608047873,0.36810434066245573,0.9916764552891465,0.5588268013996674,0.026202333238585434,285.2327192021255,252.63469511885833,,0,0.9122893210416747,0.1454371859159074
,2002,0.9165667733216737,0.987811101312805,0.3113913993389844,0.8006392280759794,0.8964660682709508,0.5799805555385934,0.3133897398834888,320.93133085909733,403.2381114534419,,1,1.9826552191159232,1.7697953375435538
,2002,0.051589915207907774,0.5625658870504986,0.197239388461365,0.542598631046399,0.26061666249335763,0.4044251806127677,0.6368612955026716,446.1019283397598,277.3623355596282,,0,1.0703661468486232,0.053743641757962
,2002,0.13779277137420234,0.19041496672022815,0.41607511539981523,0.9017759410148845,0.23158381066824393,0.37712617895231965,0.16381232192284087,308.5341548952693,209.0042828710126,,1,0.9933417043332151,0.1369312451457265
,2002,0.1754515405318623,0.4964764065103461,0.8808008448538056,0.6613620019675507,0.7951622593662456,0.8449974588165251,0.7519232262748508,473.2228602591864,72.22500636862421,,0,1.013657881384464,0.1803839468903666
,2002,0.8631504075255214,0.29540922729893776,0.12447587207478014,0.5364810242791297,0.8537557052983433,0.03076362596573374,0.3900540114078382,254.97769579076643,391.1190516299823,,0,1.8161602881150067,1.6671532728785323
,2002,0.5749752314305828,0.6041866734485737,0.7924115849327258,0.902849397887547,0.7009837763276903,0.5582025079134522,0.6078677894736297,431.18549323905063,177.09487084476393,,1,1.8898920782396544,1.1010556493761847
,2002,0.5665384040280663,0.9160916959149915,0.022241340915354187,0.37011120779402756,0.8085343147684478,0.914820580494481,0.9899684166271032,221.385319061383,0.7040296378241573,,1,2.7715492372498973,1.678314520097751
,2002,0.6156803483208029,0.04067984338272202,0.17201851577548732,0.4750529199297785,0.6118098130904376,0.5726257957177536,0.2744385295961326,421.6009454928531,3.050011884780185,,1,0.0,0.0
,2002,0.8268460504247808,0.11408893997507223,0.13610637000672668,0.5868982308204405,0.8737559747582415,1.023858485925585,0.3683972298482949,110.13407212858854,34.84416365734202,,1,0.9515566990534015,0.8093923065410382
,2002,0.2824839770598833,1.0147469490663716,0.8078087280791246,0.24602541551326448,0.49495997507676914,0.4152066546203224,0.6601414460194339,275.97065547112743,258.7878666617558,,1,1.008574198825729,0.2883690922065396
,2002,0.517094830660812,0.9453852826555474,0.9978173391518635,0.7987691032078631,0.675058899815074,0.3077947723310037,0.8679903566164743,75.16011290487452,455.80691520121485,,0,0.0,0.0
,2002,0.229187230504462,0.22475546949966185,0.29920852394784414,0.10638836056580138,0.4681315458706122,0.659864515346661,0.5568474229684293,286.394987850789,415.0061519841446,,0,0.0,0.0
,2002,0.4179844532312017,0.4266356746615862,0.15677818580913033,0.8072772153872578,0.5711147842753782,0.37075513243406494,0.04575948281435208,384.1195959002537,189.4657468279218,,1,2.1253390157265533,0.8944531199781061
,2002,0.04417987497502597,0.3901334323988516,0.04587360012476188,0.4613273141548435,0.17513773776222566,0.7566137086881516,0.5786700158926068,390.8801830551231,188.65390537064067,,1,0.9893574512486316,0.0422155618247713
,2002,0.018026492059049805,0.2506471229376469,1.0096895291608208,0.2822956365229386,0.7323551013809272,0.16858848970975923,0.9121863757169899,363.3720609062132,52.20775176684174,,1,1.759454776584977,0.035519937523706
,2002,0.8183514838917286,0.8860679892714464,0.2624839520059712,0.9197440912656003,0.22653091197529124,0.6661281672645428,0.2310511742569564,323.75252923160446,241.3280944383831,,1,4.538798266991127,3.493991679019536
,2002,1.0335307678914973,0.6863009338181163,0.921944920946531,0.15752227928465973,0.2840079641103848,0.7769666002825915,1.004552843002956,387.45507650921996,309.740639668715,,0,0.0,0.0
,2002,0.7692951515444301,0.3882148360481404,0.05433921683769353,0.7202551413663658,0.8875698328863068,0.5117638269673873,0.00840983609100655,216.2025719519413,460.82097172331095,,1,0.0,0.0
,2002,0.16418087926114208,0.9387418969841276,0.4149973296755936,0.6837055066180736,0.6223578780122315,0.9840349924118508,0.7077088218242976,83.10458744222987,276.6461575006258,,1,2.061237048689501,0.3550752196535258
,2002,0.156286813709547,0.3791322187991803,0.5897957682990362,0.749781868122523,0.09610233696191901,0.647839889618258,0.42462083628345204,495.61926364726327,202.66580836286045,,1,0.963336801281192,0.1503132929057483
,2002,0.06463678597740317,1.0392034851325334,0.6602040859024929,0.8875257631516984,0.32001657417346185,0.9862119223983427,0.7891987689478759,454.10095446873004,285.7948116111817,,0,0.0,0.0
,2002,0.43947433520738394,0.6913635046949081,0.08304614446485858,0.545119762377284,0.23410815528872064,0.07488867575881712,0.8477559650682367,421.6170739985314,381.0774526871378,,1,1.8765130009287183,0.918350086502896
,2002,0.013384371599865214,0.820585010586166,0.05621498977002737,0.7187597900460295,0.302859459443787,0.08824425112545706,0.49086407112897634,246.19793045699092,499.1237770842612,,1,0.0,0.0
,2002,0.5432094011051849,0.9115556405215738,0.5053882323532977,0.6363932652104148,0.8639293265919884,0.2429147365149841,0.49484718092165575,456.1163949655454,406.4811458743862,,0,0.9825455528368329,0.4902253486825191
,2002,0.11073467332866596,0.4714043449342815,0.8256126337331514,0.31210839367233384,0.28083727052268653,0.6955701078511669,0.5719451171967227,429.0977431066777,468.83260585558435,,1,2.8311944671631935,0.3366551921657769
,2002,1.1299333036481183,0.12813628246912867,0.3455807564667436,0.5615267528771488,0.20848796376255208,0.37227105584201664,0.5701561092805748,289.0351184827551,448.0909486063348,,1,0.0,0.0
,2002,0.19385364236266026,0.2736962345968127,0.031563343650032556,0.1031117103895337,0.3302533440155001,0.47454181292559194,0.29246442517358673,86.75352972290571,494.80053195077977,,1,1.8664927453896487,0.4356457341489759
,2002,0.5877396849535103,0.7878530545106499,0.7798141231638865,0.598470165742323,0.14147487707379694,0.19099349758966178,0.7579872910411758,505.6655901254665,189.07945147367502,,1,0.0,0.0
,2002,0.7222704066926852,0.7704297162348138,0.011550934746098272,0.8388402734382843,0.32983467092740176,0.5247043045022156,0.16839492995538247,147.98910905236198,317.8812958982131,,1,1.005964526295556,0.7312552249688756
,2002,0.6593872245871644,0.45786953368768296,0.8304645480540088,0.46000734378268376,0.5752214915617622,0.46753774055902325,0.3847811462108251,369.2783384143746,464.22168061725336,,1,1.8845972256642811,1.3441378558396604
,2002,0.7710933683881092,0.8981539940647312,0.3764793385365023,0.5614178732567792,0.3480196711127299,0.23812125180698926,0.4812263615964462,364.87421940937156,82.458755466076,,1,1.0442015375859433,0.7564814740021318
,2002,0.28002978458718064,0.42987805095290704,0.07045437295272747,0.8459967264209789,0.1107972641556906,0.333540086662767,0.9865894837308119,245.4250572908784,350.9877768908183,,1,0.957324577797523,0.2771455630918688
,2002,0.8274038409841251,0.927154902471331,0.6949272775302577,0.3443438885395397,0.004722928809711326,0.913836183647303,0.8130915252877552,191.63532758070966,409.5344402149675,,0,0.9255954632352903,0.7956409061154405
,2002,0.9865638818693662,0.18034620010036664,0.5452529397870055,0.22832052700133876,0.09251396246332602,0.4684847635256393,0.27623565486621987,213.61917601487244,489.06261552367056,,1,3.05061462959773,2.994831359252001
,2002,0.13021608072163088,0.6063084518624514,0.04959318356327263,0.5085035436252646,0.3927985064404517,0.2828216786402358,0.2385504565537712,222.42074140226939,361.79671278669207,,0,2.7666022380478656,0.4312851906753675
,2002,0.21662794340663047,1.0272526585660844,0.9088207977475545,0.27745054491039695,0.6388085401369726,0.4192492091973439,0.9718210434225227,151.37697198431306,251.0713240388455,,1,2.1281565323906406,0.4358628732202374
,2002,0.9425472429857424,0.6621591488646927,0.6414269259767491,0.13320493186148608,0.3248757779072243,0.5269429753220294,0.7000551813245316,500.09641875419436,336.90806058309573,,1,2.943233686795006,2.888205645034712
,2002,0.8851945252225258,0.08306853012418308,0.5624084648705147,0.21286823297749705,0.02708333038327761,0.022835455353521557,0.44727224922480346,133.52740436609733,469.2154146473756,,0,3.0052479407043977,2.74086845468229
,2002,0.25843028860848655,0.6820620304183065,0.7499620698792008,0.1710388718880915,0.2054966733156074,0.7007961125061551,0.6441269817092641,431.01121826906785,517.2821268831012,,1,1.0747357548479732,0.249561502763954
,2002,0.4436623504888664,0.7037884622181186,0.9132753422917655,0.40839782537927277,0.12014191555452115,0.3907452788086995,0.8266372021805387,72.44761153092016,393.89920158173294,,1,1.045939027067308,0.4608261632664513
,2002,0.20574605644228774,0.302652665540574,0.7928056421543138,0.49854280886149377,0.7967621557014577,0.6048154654747062,0.6620592310867801,224.4218676539751,166.61720385611255,,1,0.0,0.0
,2002,0.24429066535144028,0.3169350656246822,0.007938224197375669,0.8469169300191255,0.5670113055625341,0.08181886101028785,0.9531559396198636,414.7685896288691,210.90830970250218,,0,1.0072825976688466,0.2308672632264226
,2002,0.750739418022234,0.6806492263249494,0.7242130071852858,0.9075061630212093,0.7851543673824306,0.6345641948639804,0.5351061724373342,231.69947728950478,171.27528524418398,,0,3.3239351724793975,2.1722503600951404
,2002,1.0706752720378103,0.15574030607373093,0.5579356391889836,0.026785057176227405,0.29197142680622645,0.7201463882014707,1.0092203154094415,460.24399702331215,355.11593831397767,,0,0.0,0.0
,2002,0.666446272908274,0.5449859210511626,0.8783297465348049,0.6741332188179687,0.0944338140787237,0.608964955614057,0.797067704525703,115.94617105730207,496.6762438952517,,1,1.0104862260510203,0.7050327711746752
,2002,0.974838816370171,0.1906167229774855,0.7992809066805924,0.3307910847678762,0.5873652949950345,0.36117173542331027,0.09544902374826028,166.19782003797266,369.4842181791674,,1,1.7972625452786497,1.796453052947742
,2002,0.4919500335781687,0.48070088296028185,0.5856666531312453,0.6167188971169334,0.9672502721840961,0.2643534065597372,0.6409300377977455,193.34075268139617,355.54779247108246,,0,0.0,0.0
,2002,0.4756800496945985,0.8229448094153303,0.2742999470570784,0.009103034613261916,0.9015979793653318,0.27714977312270317,0.3681806193996365,358.1438052582079,454.15117328323856,,0,0.0,0.0
,2002,0.7064817196183585,0.6029272567573605,0.9089667067954259,0.7500659508616871,0.6694169207676265,0.9168935763461176,0.24604322045236146,294.5860205313718,10.63950248310447,,0,0.0,0.0
,2002,0.5018108174022373,0.8751732363672357,0.3896378659564433,0.6858471853977708,0.4879408996349936,0.8033765145136367,0.1296811505413399,478.99128563286786,179.15667881266023,,0,0.0,0.0
,2002,0.404378998674252,0.3425528779787617,0.5412721806121533,0.6683664361397805,0.7904536487248421,0.22574577991260855,0.8157297881585887,217.155867999213,102.17660187706345,,1,0.944196135015742,0.4183301734482169
,2002,0.05962892536767102,0.4960560776353346,0.889170595238523,0.5001247196605298,0.25330194588400945,0.8594797997722562,0.3323911808214995,18.80724391285836,354.74291106907623,,1,0.9997122044212272,0.0583827649966289
,2002,0.3823123028179177,0.7918212207563822,0.7077665050368764,0.7871530145729955,0.2721966846693867,0.5727831167771801,0.7941487318783002,174.5714068275029,12.002337174911569,,0,1.9406578960593712,0.7549301078410569
,2002,0.012360328768996778,0.09051637665117004,0.9128197925848832,0.8886047013639192,0.8624034385448044,0.603106722534335,0.08922394266368248,138.80428003578714,517.2574325650893,,1,0.961041672410302,0.012441577687427
,2002,0.7421555907963376,0.8965944705788998,0.544479350079226,0.8419563747175327,0.7460467891889389,0.7192385969026844,0.055400990820463084,200.95063366542192,379.17471891141196,,0,3.1189349387114644,2.347200222205059
,2002,0.5516435022310319,0.39784744096225416,0.03117546169298094,0.21994305384920432,0.44137039140885354,0.1307969343833407,0.494146455909043,300.3303421620351,454.9317126581261,,1,0.0,0.0
,2002,0.2541232825609403,0.5366408607693047,0.2504976107219284,0.8460400386349669,0.7841041062962285,0.6073132156942808,0.47513547593978556,96.93724158516753,167.60715635374797,,0,0.0,0.0
,2002,0.9505794731384024,0.9276589159889538,0.454249560319403,0.09968004082385484,0.10790271373247069,0.20222669776829502,0.11162982819223148,318.3093603113947,240.01787449615543,,0,1.055928663982505,0.8797225216149559
,2002,0.3493109086374462,0.12857443291426748,0.8942387164876617,0.5487243879712222,0.7207391732100711,0.10932096075269555,0.5122238373205723,94.69813609349704,289.924588278384,,1,0.0,0.0
,2002,0.4254671944205288,0.5537543453403843,0.5671786801918152,0.7724820898311118,0.25921472001060575,0.17598248184871004,1.0099396282736048,231.47090037279625,463.2083358351855,,1,4.060719387181011,1.5995087579326888
,2003,0.9163567617764119,0.12520726316364567,0.6880626038996391,0.28052241028026537,0.8287622680324439,0.9662806201178769,0.7362892006373741,6.384305204674401,74.39969195993714,,1,1.9522293021922648,1.864417063309608
,2003,0.1581142384298284,0.14038539363616476,0.6975894133499555,0.39809058173502265,0.9015540076216871,0.5929935893413475,0.025050892058846162,271.1542858179087,222.1533891009629,,0,1.0595316512330022,0.1454371859159074
,2003,0.9252734778458445,0.9759144481873565,0.34747385942377423,0.8164731610655087,0.7969333355934569,0.553898914721512,0.3271694316546218,313.5718766446779,374.0256617186911,,1,1.8793294331328074,1.7697953375435538
,2003,0.05126358831229531,0.5577026063540527,0.18892521335183535,0.5626617686141925,0.22740085698350712,0.3680371572913811,0.7366491949713448,478.3565394897918,306.464805109232,,0,0.9787764846888611,0.053743641757962
,2003,0.1444711586357553,0.21241687130976694,0.4314958300252598,0.8543994151988031,0.22699716717311091,0.3628676081871368,0.17726260745903957,294.1107441592868,210.7822699958055,,1,1.1076803092520706,0.1369312451457265
,2003,0.17508377648321505,0.538235151084317,0.7686056499430571,0.7339311422213026,0.7910924292150487,0.7688777431409825,0.7353234158906342,529.6596711845419,73.78790867504989,,0,0.977486529128142,0.1803839468903666
,2003,0.7897014256370254,0.2913427628133985,0.132376198534903,0.6085205512303844,0.8844933418388898,0.03339846885664238,0.4019978235510974,266.4483035725343,411.4276531749143,,0,2.020133628206706,1.6671532728785323
,2003,0.5745540269815653,0.6192327085645524,0.8330999583078168,0.926585779892886,0.7004937815120815,0.5729986967451023,0.5432058383653959,473.67895102521766,168.11726342814814,,1,1.941658289882205,1.1010556493761847
,2003,0.55855568238572,0.7996118679800408,0.024842394967488718,0.379613532282664,0.8094851628143953,0.8939301569468447,0.9631540667539524,217.55919846160654,0.5993604331791468,,1,2.974309996748974,1.678314520097751
,2003,0.5877359134804456,0.03985535703943056,0.17510792042453568,0.4603161538490668,0.5376326258830909,0.5687541882868553,0.28011080112272346,424.20465627232835,3.1417563291963937,,1,0.0,0.0
,2003,0.8461586833151614,0.1052756061392,0.1310030715945179,0.6237964045864007,0.9432156064813706,0.9358970422658451,0.37744737373340537,97.2675421928594,39.04299140840922,,1,0.9262946825353471,0.8093923065410382
,2003,0.29862066953193156,0.9599657941472276,0.726512573703685,0.2545282485019246,0.43273332814310234,0.46219584334663066,0.6342588860159843,302.24073089167996,291.9714353246479,,1,0.9641844291166582,0.2883690922065396
,2003,0.4556328873156108,0.9928483482860629,0.9542630938436378,0.8112256422314598,0.6355567218812547,0.33112515790089536,0.9017987512859169,73.80078977987388,498.102398206766,,0,0.0,0.0
,2003,0.22121961989820496,0.2432698774483552,0.30464718150686865,0.10615615573795383,0.510065424020809,0.7268634228931535,0.5354206258874118,315.18188094669586,490.123003988315,,0,0.0,0.0
